r2_mean,r2_std,mae_mean,mae_std,n_train,n_test,probe_type,property,t,t_convention,input_variant
-1.6980279684066772,1.8374272544311028,0.4071812808513641,0.09787278287050441,192,48,knn,rg,0.8,"code (0=noise, 1=clean)",latent_only
-0.3462147077280827,0.700875252465964,0.3008778786586085,0.09021641301225085,192,48,linear,rg,0.8,"code (0=noise, 1=clean)",latent_plus_backbone
-2.0579522848129272,2.2347245953287147,0.41528232097625734,0.06880305458537721,192,48,mlp,rg,0.8,"code (0=noise, 1=clean)",latent_plus_backbone
-0.761654543876648,0.705708284341191,0.34997656047344206,0.08729001755982127,192,48,knn,rg,0.8,"code (0=noise, 1=clean)",latent_plus_backbone
-0.5472698795075523,0.9224941162535624,0.29971314698828283,0.04154999263044935,24,6,linear,rg,1.0,"code (0=noise, 1=clean)",latent_only
-1.723274040222168,1.1301997872674092,0.39045536518096924,0.05148224136714515,24,6,mlp,rg,1.0,"code (0=noise, 1=clean)",latent_only
-0.5194008350372314,1.1325020178755059,0.2985780358314514,0.030609786650561025,24,6,knn,rg,1.0,"code (0=noise, 1=clean)",latent_only
-0.38043226144293824,0.6726553159988428,0.309103162139105,0.07382254105664673,24,6,linear,rg,1.0,"code (0=noise, 1=clean)",latent_plus_backbone
-1.3295456171035767,0.44965136722466503,0.4269877701997757,0.1178543463021852,24,6,mlp,rg,1.0,"code (0=noise, 1=clean)",latent_plus_backbone
-0.40013895034790037,0.8610184537818294,0.29858010113239286,0.04989410331769165,24,6,knn,rg,1.0,"code (0=noise, 1=clean)",latent_plus_backbone
